x,y
37.918594623,26.566691290
37.266775202,27.640406378
36.667148542,28.648907912
36.369821562,29.333549648
35.049284243,29.883893899
34.371281964,30.654915499
33.114595339,31.264708438
32.279085633,32.223724893
31.554555131,32.013950148
30.320986956,32.701123903
29.651187857,32.963670410
28.671131771,32.874159376
27.980538150,32.953190175
26.925259358,33.205538820
26.074030800,33.729059808
24.755393480,33.511700086
23.624204320,33.496939616
23.127805855,33.383343152
21.858542061,33.811039417
20.544754617,33.564962330
19.121773483,33.406012520
18.786746591,33.728225213
17.533232399,33.481278748
16.493134305,33.164151382
15.211114536,33.003953887
13.787562977,32.890668807
12.427312906,32.709945447
11.103305923,32.584130793
9.973602325,31.694931525
8.718677821,32.209176308
7.641051199,31.379855737
6.367275274,31.055935486
5.382106303,30.763237451
4.154781635,30.735171609
3.059023877,29.860209659
2.035553690,29.878574679
0.982663370,28.911079934
-0.188263442,29.579276747
-0.879890363,28.368529080
-2.037725052,27.652286835
-3.259881199,27.270351117
-4.551330823,27.022987125
-5.363153420,26.334664369
-6.458100060,26.206701105
-7.679663766,25.703922521
-8.879674970,25.412399364
-9.783388641,24.682458468
-10.799402793,23.744015975
-11.998801253,23.044611651
-13.254244145,22.439616912
-14.552882180,21.904951183
-15.292450281,21.207527513
-16.500291654,21.092300698
-17.519501595,20.162420075
-18.668258435,19.369820314
-19.821797602,18.661430768
-20.879145919,18.013669724
-21.680773233,17.212953444
-22.815199733,16.561213031
-23.312534672,15.586421106
-24.518388304,14.847078829
-25.696324199,14.168441094
-26.841818215,13.376315797
-27.654583809,12.290934539
-28.168800160,11.945074600
-29.208626061,11.232119463
-29.896556221,9.977355119
-30.554307038,8.823729238
-31.608786182,8.040507473
-32.638020172,7.094171485
-33.428000079,5.970895533
-34.324588076,4.866900743
-34.841156736,3.534751538
-35.765785493,2.528229215
-36.598212057,1.358779767
-36.854394667,0.238225255
-37.678754116,-0.702383654
-38.531137743,-1.800279785
-38.514801308,-3.068749091
-38.772855012,-4.087883591
-39.004582404,-5.448150187
-39.446969841,-6.796558635
-39.801191062,-7.874621850
-40.634571105,-8.864025172
-40.253103227,-9.801249854
-39.841412672,-10.819714525
-40.045379147,-12.128482554
-40.492144846,-13.423364866
-40.160731351,-14.448565853
-39.979835071,-15.443225816
-39.895910518,-15.734063344
-40.287758454,-17.099462806
-39.336716436,-17.332733015
-39.154835478,-18.291785000
-38.811737360,-19.106476304
-38.754635069,-20.410554180
-38.276753772,-21.705891736
-37.489445862,-22.563002950
-36.716665465,-23.272905418
-37.211016320,-24.023249763
-35.847988765,-24.111768895
-36.065476798,-25.004408801
-35.376297889,-25.089108441
-34.644332507,-26.255991937
-33.624793379,-27.135230957
-32.985518128,-27.929365453
-31.766354482,-28.583810082
-31.780986752,-28.795921618
-30.872263150,-29.390010376
-29.614426226,-29.896993693
-28.680016684,-30.914919267
-27.364570280,-31.403538251
-26.355984829,-32.034350018
-25.306897544,-32.725051822
-23.989844155,-32.253673423
-23.672338415,-32.862785889
-22.555273460,-32.775575497
-21.516817323,-33.051663030
-20.412066862,-33.841492376
-19.110882176,-33.464229242
-18.385856187,-33.802398192
-17.025534313,-33.602223043
-15.844379904,-34.340655610
-14.686299074,-33.620028128
-13.672583754,-33.838993474
-12.310828537,-33.685883697
-10.933055346,-33.663709685
-10.003565015,-33.565575818
-8.847993969,-33.140368532
-7.784442104,-33.366818100
-6.554713178,-32.785677009
-5.543041981,-32.363869366
-4.277270310,-32.449309138
-3.086120424,-32.003101225
-1.879606636,-31.777988957
-0.795590299,-30.948754232
0.411671239,-30.784405935
0.804657687,-30.194442529
2.226215370,-30.308152511
3.270562588,-29.697132336
4.438489358,-29.008320247
5.180148289,-28.751768382
6.494876640,-28.246796836
7.499366094,-27.300813775
8.693531953,-26.600925514
10.000053548,-26.469315519
10.880168215,-25.345160501
11.967470218,-24.627809581
13.175370962,-23.887154745
14.221854331,-23.087737847
15.056525648,-21.985081190
16.173123445,-21.529758001
17.190744371,-20.661954048
18.111944008,-19.567863820
18.778914479,-18.629489372
19.937232310,-17.958395365
20.873901446,-17.337261263
21.487989284,-16.465294290
22.283158513,-15.710324964
23.064136811,-14.689205466
23.910581455,-13.904618427
24.508544194,-13.961099003
24.996414770,-12.921113869
25.698964911,-12.000137506
26.855606752,-11.220308385
27.300186420,-9.913972699
28.078377081,-9.063781051
28.931038959,-8.099514484
30.170931464,-7.412781787
30.699295216,-6.164353788
31.459245373,-5.374677757
32.348901552,-4.522045692
32.487087061,-3.355560359
33.405871630,-2.273506701
34.356251220,-1.388356075
34.810125297,-0.027637550
35.736892392,0.998793548
35.792267828,2.394680788
36.823166140,2.920492273
37.124507470,4.298272887
37.173212066,4.732912463
37.665859007,5.820000007
38.716372026,6.695293520
38.101589571,7.700182104
38.966664506,8.837806740
39.567490109,10.021733939
39.567847130,11.420001976
39.709182454,12.833581186
39.848206773,12.892378260
40.180400061,14.267805387
40.193578069,15.692788120
40.810457811,16.879459302
40.119056334,17.612915649
40.568347221,18.598446757
40.746891926,19.584529001
40.360164242,20.799624189
39.889589897,21.984915555
39.642916289,23.194079656
39.061140529,24.504576540
38.507827343,25.270092809
