x,y
38.052016105,26.426905667
37.433063014,28.369660847
35.616007496,28.989009546
35.313410299,30.001455052
34.192128587,30.351414175
32.825185226,31.094909613
30.985783029,32.133000749
29.392897867,32.829542913
27.536730815,33.839357380
25.453796270,33.271627200
24.089475090,33.877842932
22.042143849,33.231679037
21.260831583,33.980544939
19.351015812,33.584416395
17.884831322,33.895753129
16.162195018,33.231076220
14.301324785,32.730962518
12.193945955,32.749711428
10.219887431,31.838789255
8.094906174,31.438454336
6.233320818,30.340646862
4.106820133,30.381036030
2.181178294,29.574896980
0.481189136,28.227561278
-1.251043208,28.098415177
-3.397676731,27.759518981
-5.488158507,27.203109253
-7.105322933,25.769067970
-9.044612312,24.820925626
-10.800517257,23.908157616
-11.496169789,23.798713758
-11.478497414,22.559619186
-13.644130034,22.402896702
-15.686848273,21.672924237
-17.587230254,20.617554076
-19.393779946,19.407382536
-21.130861448,18.099158214
-22.809221799,16.716317596
-24.429677830,15.266069254
-25.976423941,13.737701890
-27.416877827,12.109586468
-28.790901862,11.871797099
-29.902725548,10.002820009
-31.749655923,9.276853911
-32.653869718,7.665128306
-33.454038252,5.648427646
-34.472559440,3.803819050
-35.801055192,2.123565132
-37.038583042,0.335304121
-38.195862502,-1.496741621
-39.087445408,-3.377955150
-39.085756306,-5.487489772
-39.305583580,-6.670086992
-40.199516216,-8.244740157
-40.680307920,-10.186370122
-40.057791211,-11.700364235
-39.477354899,-13.593627837
-40.432021965,-15.189456238
-40.442884760,-17.179189722
-39.479738258,-19.033828725
-38.502001769,-20.881124247
-38.569649352,-22.433131972
-37.549620891,-22.624938271
-36.331942275,-24.179502737
-35.543321994,-25.120835296
-34.202710366,-26.800865898
-32.946247136,-27.869412813
-31.110651680,-28.653851769
-30.176413581,-29.412866734
-29.481160946,-30.537040025
-28.472369898,-31.493482915
-26.576354091,-32.499250414
-24.435545500,-32.571361391
-22.492176911,-32.887486555
-20.435705919,-32.691844372
-19.204356992,-34.122743277
-17.151840128,-34.307647217
-15.030441714,-33.955633458
-12.884033026,-34.093124326
-10.948077286,-33.469924395
-9.389708798,-33.322418957
-7.303054993,-32.787119523
-5.146280488,-32.528534419
-3.014539701,-32.468808165
-1.507986047,-31.104293683
-1.162202402,-31.327726820
0.768923076,-30.330385049
2.570946516,-29.113643798
4.316528865,-27.816548051
6.038458386,-26.488124232
7.751592586,-25.148359880
9.465365606,-23.809413467
11.187534187,-22.481293752
12.926067083,-21.174694065
14.690889947,-19.903890362
16.496667401,-18.692170374
18.369037728,-17.586902040
20.362523368,-16.726422241
22.499170803,-16.327546772
22.884971100,-15.299563260
24.371351629,-14.312496173
25.386074981,-12.885290574
26.559339256,-11.256507510
27.631706099,-9.400880887
28.956988513,-7.948746940
30.370848655,-7.155929599
31.311518597,-5.293823272
32.665014349,-3.725684421
33.804376696,-1.914666074
34.474841014,-0.253493508
35.447082116,1.590484998
36.782241747,2.542646335
37.411870712,4.052416787
38.059411502,6.117722120
38.796253203,8.162339137
39.290001689,10.247053285
39.582575722,12.332637448
40.569122265,14.234612080
40.809673368,15.942854324
40.804154771,17.249583144
40.508441233,19.262872098
40.954694102,20.673545741
40.451201935,22.542060473
39.890260592,24.541312605
39.255036409,25.625211888
