x,y
38.273834141,17.617170532
37.249938241,19.662519392
35.866689692,21.472034671
34.568542868,22.899110659
32.931256011,24.136312254
31.114765829,25.619883311
29.169936680,26.929359329
26.993391870,27.766128787
24.923231875,28.747669482
23.339806082,28.995167642
21.176537856,29.456727777
19.136033157,29.517665261
17.002352903,29.543754230
14.798645520,30.228040768
12.555722354,30.773696621
10.242744409,30.383643358
7.912101796,30.122976366
5.566898956,30.076852240
3.253753016,29.708696104
1.006459257,29.037165585
-1.194365949,28.224736439
-3.365366182,27.335308711
-5.518692382,26.403781441
-7.664727497,25.455536035
-9.814756315,24.516412192
-11.985372547,23.626222292
-14.212131820,22.891981590
-16.517544284,22.462761768
-17.842139463,21.609801521
-19.669444741,20.141859921
-21.696231466,19.052287663
-23.506221730,17.569666283
-25.234063500,15.982482519
-26.954179094,14.386946158
-28.637493250,12.752733783
-30.248195191,11.047248675
-31.689709400,9.198852490
-32.724643531,7.103027214
-33.998098804,6.562091599
-35.032153693,4.513380888
-36.236674147,2.561390159
-37.451053381,0.650422427
-38.340915913,-1.333844182
-38.544876409,-3.478443822
-39.495617254,-5.495143295
-39.382121457,-7.792512156
-40.040849214,-10.022499417
-39.515834540,-12.300462767
-39.322809404,-14.557533327
-38.794532731,-16.835244652
-37.464858252,-18.571248657
-36.319316331,-20.150255997
-34.975495512,-22.057410846
-33.185850770,-23.476340431
-31.501353433,-25.086387524
-29.525741475,-26.203999735
-27.686893878,-27.642310499
-25.562039072,-28.631093432
-23.296114646,-28.295358433
-21.937824835,-29.412109603
-19.903934822,-29.063563223
-17.951520006,-30.351817652
-15.976829271,-30.608092207
-13.714369676,-30.459007431
-11.602655574,-29.554972072
-10.504906179,-30.464083986
-8.232391241,-29.885735744
-5.944805544,-29.364836609
-3.653406425,-28.860738022
-1.368452243,-28.328327705
0.903308894,-27.742338993
3.155360263,-27.084817445
5.379897950,-26.339696471
7.575922486,-25.514019370
9.751554380,-24.635913310
11.910204360,-23.716823765
14.052564968,-22.760376149
16.177279178,-21.765358356
18.280240107,-20.725201030
20.351637188,-19.623680871
22.362242140,-18.415604645
24.204399660,-16.966141002
25.080806369,-15.902349538
26.127633874,-14.574614707
27.211467831,-13.432873414
28.821114065,-11.767790374
30.206828520,-11.562508877
31.473237298,-9.634034255
32.681496180,-7.623156940
33.938620086,-5.642186692
35.197980237,-3.662631721
36.436210297,-1.669818633
37.627419322,0.351367107
38.722232749,2.425961124
39.545607817,4.617438589
39.786063481,6.947422335
39.683014087,9.248960945
39.645084625,11.446861212
39.124810323,13.536285565
39.082631245,15.753379730
