x,y
38.007081244,17.847620300
37.136844387,20.063422697
35.374633723,22.508624999
34.244726396,23.335297106
31.700672236,24.974955743
28.912920857,26.364544649
26.588419437,28.440508792
23.901597658,28.162557349
21.166807837,29.724545468
18.054705166,30.379345566
14.887109634,30.552929839
12.595398874,30.443229787
9.635608488,30.254296633
6.487419779,30.108257052
4.250689341,29.853996830
1.312025666,28.640468898
-1.713693411,27.651705755
-4.757362736,26.718914492
-7.783560026,25.731739753
-10.787033205,24.784970102
-13.653178475,24.138033782
-15.995339817,22.269991556
-18.422133758,20.287307526
-20.833079118,19.075892258
-23.348449074,17.285067323
-25.763680607,15.486756394
-27.488842025,13.300900423
-29.085464695,11.754442473
-31.187312597,9.428379928
-33.005580700,6.887107097
-34.994241283,4.422468182
-36.841975946,1.830667535
-37.847223730,-1.055291987
-39.101002329,-3.712996058
-39.102804510,-6.471435453
-39.967878080,-9.233721194
-39.817566703,-12.293590857
-38.669200026,-15.204443766
-38.167090965,-17.647960492
-36.637405266,-19.950293296
-35.117369323,-21.908311928
-33.442558878,-24.379214120
-30.951180327,-25.778519015
-28.324975478,-26.750367759
-25.691901570,-28.526812748
-22.746731644,-29.688724823
-19.597497549,-30.137686144
-16.418162189,-30.285481323
-13.235208500,-30.253897474
-10.056177243,-30.090731761
-6.884867971,-29.815328002
-3.725099266,-29.429614001
-0.584040746,-28.914016241
2.515038717,-28.191468329
5.514628003,-27.129141451
7.132018642,-25.898855330
10.278888233,-25.512840500
13.142036768,-24.126564272
15.526392756,-22.058494451
18.350069733,-20.862103195
20.862205695,-18.970753360
22.912286219,-17.170403045
25.500805378,-15.580077336
27.728665194,-13.549741406
30.004595607,-11.397570098
31.785498816,-9.052319021
32.875398109,-6.975283541
34.901528575,-4.883010010
36.808188423,-2.388276773
37.634362131,0.308490754
38.604037488,3.199058269
39.491372612,6.197787669
40.095420029,9.160667375
39.510575996,12.095247688
39.416600126,15.204256960
