x,y
33.225261032,30.353001944
30.008194517,31.612288847
26.203405205,31.604158396
23.114025033,31.675922134
18.184503048,31.239323946
13.886247310,30.338301524
9.453519006,30.026076536
4.582494894,27.879528657
-0.588587405,26.294379880
-5.404965659,24.109789623
-8.560493311,21.411352112
-12.318801821,19.003306995
-15.242655596,15.455665401
-18.380013727,12.539354807
-21.811951282,9.275298014
-25.630281770,5.839975096
-28.054440663,3.256022435
-29.665852950,-0.767747313
-32.013030957,-5.196859738
-33.208112460,-9.012190049
-34.858148662,-12.475163611
-35.662489171,-16.472568192
-34.893900911,-21.370112037
-34.020163308,-24.413662101
-33.095131699,-28.038178186
-31.402904803,-31.245598447
-28.901955609,-33.147854163
-26.025273007,-33.600360665
-21.026681036,-33.595944322
-16.671943484,-31.871213410
-11.762719085,-30.001557574
-8.029647367,-28.360625062
-5.529114289,-27.170349830
-1.036508721,-25.543801251
2.520486731,-24.105705692
6.347462125,-22.229881623
9.912968348,-20.406073484
13.757719269,-18.888662026
17.264919937,-15.624051335
21.338078840,-12.041974334
24.701903258,-7.478540333
27.110395970,-2.215965889
28.574077930,1.724793803
29.863976410,4.867453150
31.809682861,8.277414565
33.596930551,12.017251157
34.934884272,15.929459615
36.055621213,19.395856769
37.205078306,23.570732758
36.280880833,27.758276493
