x,y
43.189876862,14.143667491
42.339196579,15.057377278
41.887248759,15.894794604
41.347553413,17.013742890
40.746119090,17.636599472
39.495297757,17.717615599
38.371485343,18.237314224
37.221389183,18.483518809
36.338458491,19.238659736
35.772631770,19.409708062
34.532038608,19.509238921
34.063947714,20.612930808
32.903810145,20.816282238
33.178106866,22.100552691
32.354310568,22.448361743
31.918968905,23.666546495
30.930103648,24.538503163
29.828853035,25.271136548
28.732755741,25.574091885
27.650385344,26.206649867
26.579459614,26.369989811
25.591962034,26.696265302
24.705370252,27.470914235
23.773490538,27.045823440
22.675079311,27.337144279
21.568600528,27.376656581
20.510610179,27.737683407
19.241459862,27.281176528
18.267399769,27.861765210
16.959072709,28.052316443
16.236977092,27.788344130
14.900753504,28.002389146
13.801173586,27.941872626
12.998772145,27.459774075
11.810698413,27.554508230
10.561366043,27.656556345
9.229199759,27.600312894
8.030135829,27.352596770
7.007288674,26.886943309
5.755296150,27.275372935
4.650500921,26.909272461
3.986519490,26.181426232
2.704038134,26.315672830
1.630370996,26.345231580
0.455756562,26.228254056
-0.865766387,25.937269116
-2.107785544,25.385331057
-3.422014004,25.398923794
-4.623269322,24.848880633
-5.370280815,25.623617524
-5.829655717,24.442645364
-6.780848846,24.100078121
-7.948285939,24.064179354
-8.839576260,23.492950923
-9.913888540,23.216437781
-10.982390266,22.554532802
-11.841857591,22.297249254
-13.147321657,22.055386811
-13.950233672,21.315238629
-15.164018162,21.036922130
-16.335480770,20.910723407
-17.096040326,20.021479905
-18.397687747,19.926297610
-19.380671260,19.286144279
-20.101975247,18.538706402
-21.338135946,18.366583436
-22.596215530,17.904529942
-23.612749569,17.131848473
-24.614975353,16.286032186
-25.863663373,15.794565193
-26.836054056,15.099581034
-27.539530249,14.003547275
-28.449766846,14.201305721
-29.133754277,13.047259475
-30.296131293,12.513934479
-31.447862832,11.840579274
-32.021975378,10.788399819
-33.296929750,10.331140122
-33.816661085,9.170463091
-34.815964915,8.418042698
-35.416469431,8.007121177
-36.016500415,7.009498718
-36.940982074,6.072946612
-37.625961814,4.940891389
-38.606199943,4.440358405
-39.004890133,3.284722528
-40.120638556,2.732675590
-40.272373154,1.416633455
-40.908654239,0.475137344
-41.302496916,-0.724993922
-41.811994134,-1.394512353
-42.225246627,-2.502194464
-42.573783708,-3.473572324
-42.899899600,-4.499001677
-43.348734093,-5.739551631
-43.676284526,-7.007039703
-44.154842263,-7.339652313
-43.767083890,-8.456900758
-43.967101324,-9.412478796
-43.630371548,-10.649140251
-43.255248905,-11.812816291
-43.467604017,-13.094530064
-42.611024650,-13.996092925
-42.570832895,-15.300289455
-42.137522937,-16.456499120
-41.270623203,-17.392347015
-40.451684144,-18.425677565
-39.721307849,-18.956522680
-39.823621749,-20.189484045
-38.735203461,-20.546889811
-37.871469390,-21.437208580
-37.020328247,-21.897764240
-35.951643890,-22.712030161
-35.637213410,-22.704119844
-34.813388673,-23.569265674
-33.861534159,-23.917588294
-33.249305220,-24.275271683
-32.078120138,-24.583264329
-30.986987298,-25.240133229
-29.755726540,-25.587015875
-28.693779093,-26.230599452
-27.347984243,-26.357074553
-26.235791751,-26.780034628
-25.031520328,-26.945793363
-23.960455237,-27.142804250
-22.736554172,-27.086558270
-21.535805615,-26.916308093
-20.841749146,-27.688417329
-19.543320387,-27.915918961
-18.184051416,-27.899811408
-16.862816595,-27.661694017
-15.519248248,-27.842635522
-14.723962051,-27.925335427
-13.437985317,-27.788182270
-12.105419522,-27.793812094
-11.027105725,-27.293546495
-9.893864302,-27.755976981
-8.541005690,-27.749903995
-7.342195820,-27.277745427
-6.080701019,-27.185763660
-4.790814869,-26.794973163
-3.444698261,-26.739900876
-2.350000623,-26.752671092
-1.270810253,-26.151545447
-0.032513551,-25.829927120
1.327923761,-25.804791837
2.617625931,-25.520748911
3.629128960,-25.266589885
4.901450245,-24.945902354
6.238267964,-24.737907184
7.450924337,-24.146025753
8.472480755,-23.405880885
9.685102555,-23.133415433
10.535468822,-22.976427023
11.674131753,-22.687423660
12.967905572,-22.278579804
14.221553469,-22.174253556
15.225674158,-21.255865548
16.314669757,-20.633776413
17.229363746,-20.576791348
18.065174224,-19.510200730
19.240989099,-19.045212568
20.307347257,-18.808452892
21.305392438,-18.001803458
22.257885236,-17.626092362
23.400821209,-16.933270212
24.557250450,-16.241360008
25.710083175,-15.641437870
26.437461864,-14.882887771
27.643756585,-14.251133386
28.908817762,-13.772684141
29.497038632,-12.884660934
30.158456548,-11.735351781
31.387909407,-11.462294057
32.290192219,-10.452666117
33.077310947,-9.509870533
33.889108252,-8.720387846
34.457296008,-8.120132115
35.393188487,-7.328376642
36.561883063,-6.635721514
37.447810628,-5.613723418
38.073635269,-4.537655531
38.821035133,-3.519524527
39.074956194,-2.778270772
40.006038070,-2.120098192
40.946141023,-1.459688888
41.119311504,-0.252782326
41.687359338,0.631087765
41.989514874,1.752210979
42.442977106,2.995466361
42.939025492,3.978323202
42.941814189,5.103263553
43.604992726,6.286265738
43.479871508,7.592215081
43.677658502,8.789652970
44.221951481,9.875198966
43.431905924,10.593043601
44.337529310,11.114846458
43.698429524,11.750547234
43.878152820,13.021489120
